,index,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
891,555,28,79,24,6,28079024_6_48,2017,4,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,1.923333333333335
892,556,28,79,24,6,28079024_6_48,2017,5,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,1.8806451612903252
893,557,28,79,24,6,28079024_6_48,2017,6,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,N,0.0,N,0.0,N,0.1,N,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,N,0.0,N,0.2,N,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.0,N,2.129629629629632
894,558,28,79,24,6,28079024_6_48,2017,7,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,1.8870967741935505
895,559,28,79,24,6,28079024_6_48,2017,8,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,1.9419354838709701
896,560,28,79,24,6,28079024_6_48,2017,9,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.0,N,2.083333333333335
897,561,28,79,24,6,28079024_6_48,2017,10,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,2.070967741935485
898,562,28,79,24,6,28079024_6_48,2017,11,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.5,V,0.4,V,0.4,V,0.3,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.2,V,0.4,V,0.6,V,0.3,V,0.2,V,0.0,N,2.2600000000000007
899,563,28,79,24,6,28079024_6_48,2017,12,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.5,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.5,V,0.4,V,0.6,V,0.4,V,0.3,V,0.4,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,2.206451612903226
900,768,28,79,35,6,28079035_6_48,2017,1,0.5,V,0.5,V,0.6,V,0.7,V,1.1,N,0.7,V,0.6,V,0.6,V,0.7,V,0.6,V,0.5,V,0.6,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.6,V,0.7,V,0.6,V,0.7,V,0.5,V,0.3,V,0.3,V,0.4,V,0.5,V,2.4677419354838714
901,769,28,79,35,6,28079035_6_48,2017,2,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.3,V,0.5,V,0.4,V,0.5,V,0.6,V,0.5,V,0.4,V,0.4,V,0.6,V,0.6,V,0.6,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.0,N,0.0,N,0.0,N,2.589285714285715
902,770,28,79,35,6,28079035_6_48,2017,3,0.3,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,1.1,V,0.9,V,0.7,V,0.5,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.5,V,0.3,V,2.3870967741935485
903,771,28,79,35,6,28079035_6_48,2017,4,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.4,V,0.4,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.0,N,2.4033333333333333
904,772,28,79,35,6,28079035_6_48,2017,5,0.2,V,0.3,V,0.4,V,0.6,V,0.3,V,0.2,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.4,V,2.374193548387096
905,773,28,79,35,6,28079035_6_48,2017,6,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,N,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.0,N,2.4433333333333325
906,774,28,79,35,6,28079035_6_48,2017,7,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.6,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,2.4322580645161285
907,775,28,79,35,6,28079035_6_48,2017,8,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,2.4451612903225812
908,776,28,79,35,6,28079035_6_48,2017,9,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.2,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.5,V,0.0,N,2.6466666666666687
909,777,28,79,35,6,28079035_6_48,2017,10,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,14.9,N,0.1,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.3,V,0.4,V,0.5,V,0.6,V,0.6,V,0.4,V,0.4,V,0.5,V,2.974193548387096
910,778,28,79,35,6,28079035_6_48,2017,11,0.6,V,0.5,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.4,V,0.5,V,0.4,V,0.3,V,0.4,V,0.5,V,0.7,V,0.6,V,0.5,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.2,V,0.1,V,0.1,V,0.2,V,0.3,V,0.1,V,0.1,V,0.0,N,2.7033333333333336
911,779,28,79,35,6,28079035_6_48,2017,12,0.1,V,0.1,V,0.1,V,0.2,V,0.3,V,0.3,V,0.3,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.3,V,0.3,V,0.6,V,0.5,V,0.9,V,0.7,V,0.9,V,0.6,V,0.5,V,0.3,V,0.2,V,0.1,V,0.1,V,0.3,V,0.5,V,0.5,V,2.5967741935483843
912,840,28,79,36,6,28079036_6_48,2017,1,0.4,V,0.8,V,0.6,V,0.7,V,0.9,V,0.6,V,0.5,V,0.5,V,0.7,V,0.8,V,0.4,V,0.6,V,0.3,V,0.3,V,0.4,V,0.5,V,0.3,V,0.7,V,0.5,V,0.5,V,0.6,V,0.6,V,0.4,V,0.6,V,0.6,V,0.6,V,0.4,V,0.3,V,0.3,V,0.3,V,0.5,V,2.84516129032258
913,841,28,79,36,6,28079036_6_48,2017,2,0.5,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.6,V,0.7,V,0.7,V,0.4,V,0.3,V,0.5,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.2,V,0.2,V,0.0,N,0.0,N,0.0,N,3.010714285714287
914,842,28,79,36,6,28079036_6_48,2017,3,0.3,V,0.6,V,0.4,V,0.2,V,0.2,V,0.3,V,0.3,V,0.6,V,0.5,V,0.4,V,0.4,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.2,V,0.4,V,0.4,V,0.4,V,0.3,V,2.73225806451613
915,843,28,79,36,6,28079036_6_48,2017,4,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.5,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.2,V,0.0,N,2.7700000000000005
916,844,28,79,36,6,28079036_6_48,2017,5,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,2.667741935483873
917,845,28,79,36,6,28079036_6_48,2017,6,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.0,N,2.7500000000000013
918,846,28,79,36,6,28079036_6_48,2017,7,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,2.6903225806451614
919,847,28,79,36,6,28079036_6_48,2017,8,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,2.725806451612903
920,848,28,79,36,6,28079036_6_48,2017,9,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.2,V,0.2,V,0.4,V,0.3,V,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.0,N,2.930000000000001
921,849,28,79,36,6,28079036_6_48,2017,10,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,2.8838709677419363
922,850,28,79,36,6,28079036_6_48,2017,11,0.4,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.5,V,0.4,V,0.2,V,0.3,V,0.5,V,0.4,V,0.3,V,0.6,V,0.6,V,0.7,V,0.7,V,0.4,V,0.4,V,0.5,V,0.6,V,0.5,V,0.8,V,0.6,V,0.4,V,0.3,V,0.6,V,0.6,V,0.4,V,0.4,V,0.0,N,3.183333333333334
923,851,28,79,36,6,28079036_6_48,2017,12,0.3,V,0.3,V,0.4,V,0.6,V,0.6,V,0.5,V,0.6,V,0.6,V,0.5,V,0.2,V,0.2,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.7,V,0.7,V,0.8,V,0.6,V,0.9,V,0.7,V,0.5,V,0.4,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,3.1258064516129025
924,1008,28,79,39,6,28079039_6_48,2017,1,0.5,V,0.4,V,0.7,V,0.9,V,0.9,V,0.9,V,0.9,V,0.9,V,1.0,V,0.8,V,0.5,V,0.8,V,0.3,V,0.4,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.6,V,0.7,V,0.9,V,0.8,V,0.6,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,3.296774193548389
925,1009,28,79,39,6,28079039_6_48,2017,2,0.7,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.6,V,0.4,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.3,V,0.4,V,0.5,V,0.7,V,0.5,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.0,N,0.0,N,0.0,N,3.446428571428573
926,1010,28,79,39,6,28079039_6_48,2017,3,0.4,V,0.7,V,0.6,V,0.3,V,0.3,V,0.3,V,0.4,V,0.9,V,0.8,V,0.7,V,0.6,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.3,V,3.196774193548387
927,1011,28,79,39,6,28079039_6_48,2017,4,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,3.236666666666667
928,1012,28,79,39,6,28079039_6_48,2017,5,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,N,0.1,N,0.3,V,0.3,V,0.4,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,3.132258064516128
929,1013,28,79,39,6,28079039_6_48,2017,6,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,N,0.0,N,3.2533333333333325
930,1014,28,79,39,6,28079039_6_48,2017,7,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,0.6,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,3.1870967741935483
931,1015,28,79,39,6,28079039_6_48,2017,8,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,3.2064516129032254
932,1016,28,79,39,6,28079039_6_48,2017,9,0.2,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,0.5,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.6,V,0.5,V,0.3,V,0.4,V,0.5,V,0.4,V,0.4,V,0.5,V,0.6,V,0.5,V,0.5,V,0.0,N,3.4533333333333336
933,1017,28,79,39,6,28079039_6_48,2017,10,0.2,V,0.4,V,0.4,V,0.5,V,0.6,V,0.3,V,0.5,V,0.6,V,0.6,V,0.5,V,0.8,V,1.0,V,0.7,V,0.8,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.6,V,0.7,V,0.7,V,0.8,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,3.496774193548388
934,1018,28,79,39,6,28079039_6_48,2017,11,0.3,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.6,V,0.4,V,0.2,V,0.5,V,0.8,V,0.5,V,0.4,V,0.6,V,0.8,V,1.1,V,1.1,V,0.7,V,0.7,V,1.3,V,1.2,V,0.9,V,1.3,V,0.8,V,0.4,V,0.3,V,0.7,V,0.8,V,0.3,V,0.3,V,0.0,N,3.7599999999999993
935,1019,28,79,39,6,28079039_6_48,2017,12,0.3,V,0.3,V,0.4,V,0.6,V,1.0,V,0.9,V,0.8,V,0.8,V,0.5,V,0.2,V,0.3,V,0.6,V,0.6,V,0.3,V,0.3,V,0.5,V,0.3,V,0.7,V,0.6,V,1.0,V,0.9,V,1.4,V,0.6,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,3.599999999999999
936,1524,28,79,56,6,28079056_6_48,2017,1,0.6,V,0.6,V,0.8,V,0.7,V,0.6,V,0.7,V,0.7,V,0.8,V,0.8,V,0.9,V,0.9,V,0.6,V,0.4,V,0.6,V,0.5,V,0.8,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.6,V,0.9,V,0.7,V,0.6,V,0.4,V,0.3,V,0.4,V,0.4,V,0.6,V,3.7
937,1525,28,79,56,6,28079056_6_48,2017,2,0.6,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,0.6,V,0.5,V,0.5,V,0.4,V,0.3,V,0.5,V,0.6,V,0.5,V,0.7,V,0.6,V,0.4,V,0.5,V,0.6,V,0.7,V,0.7,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.0,N,0.0,N,0.0,N,3.917857142857143
938,1526,28,79,56,6,28079056_6_48,2017,3,0.4,V,0.6,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.6,V,0.7,V,0.6,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.3,V,3.5580645161290327
939,1527,28,79,56,6,28079056_6_48,2017,4,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,N,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.0,N,3.603333333333335
940,1528,28,79,56,6,28079056_6_48,2017,5,0.2,V,0.3,V,0.4,V,0.4,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,3.458064516129032
941,1529,28,79,56,6,28079056_6_48,2017,6,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,N,0.2,N,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.0,N,3.483333333333329
942,1530,28,79,56,6,28079056_6_48,2017,7,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,3.5096774193548383
943,1531,28,79,56,6,28079056_6_48,2017,8,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.1,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,3.55483870967742
944,1532,28,79,56,6,28079056_6_48,2017,9,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.2,V,0.2,V,0.3,V,0.3,V,0.5,V,0.4,V,0.3,V,0.2,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.0,N,3.8166666666666678
945,1533,28,79,56,6,28079056_6_48,2017,10,0.3,V,0.4,V,0.5,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.7,V,0.6,V,0.6,V,0.5,V,0.4,V,0.5,V,0.3,V,0.3,V,0.4,V,0.5,V,0.3,V,0.4,V,0.6,V,0.6,V,0.7,V,0.7,V,0.7,V,0.5,V,0.5,V,0.5,V,0.5,V,3.861290322580645
946,1534,28,79,56,6,28079056_6_48,2017,11,0.5,V,0.5,V,0.5,V,0.3,V,0.4,V,0.5,V,0.5,V,0.5,V,0.3,V,0.6,V,0.6,V,0.5,V,0.5,V,0.6,V,0.7,V,0.9,V,0.9,V,0.6,V,0.6,V,0.8,V,0.9,V,0.9,V,0.9,V,0.8,V,0.6,V,0.4,V,0.7,V,0.7,V,0.5,V,0.5,V,0.0,N,4.14
947,1535,28,79,56,6,28079056_6_48,2017,12,0.3,V,0.4,V,0.5,V,0.6,V,0.8,V,0.7,V,0.9,V,0.7,V,0.6,V,0.2,V,0.2,V,0.5,V,0.5,V,0.3,V,0.4,V,0.7,V,0.4,V,0.7,V,0.7,V,0.9,V,0.7,V,0.9,V,0.6,V,0.5,V,0.5,V,0.3,V,0.2,V,0.3,V,0.3,V,0.4,V,0.3,V,3.967741935483872
948,1596,28,79,57,6,28079057_6_48,2017,1,0.5,V,0.5,V,0.7,V,0.8,V,0.9,V,0.5,V,0.6,V,0.5,V,0.7,V,0.8,V,0.4,V,0.5,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.5,V,0.4,V,0.7,V,0.5,V,0.5,V,0.4,V,0.3,V,0.4,V,0.5,V,0.4,V,3.974193548387098
949,1597,28,79,57,6,28079057_6_48,2017,2,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.3,V,0.4,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.0,N,0.0,N,0.0,N,4.267857142857144
950,1598,28,79,57,6,28079057_6_48,2017,3,0.4,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.6,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,3.9129032258064522
951,1599,28,79,57,6,28079057_6_48,2017,4,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,4.003333333333331
952,1600,28,79,57,6,28079057_6_48,2017,5,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,3.903225806451611
